<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.07.27	03:56:00	4090.285	4090.409	4089.568	4089.618	102	0	240
2026.07.27	03:57:00	4089.820	4090.724	4089.541	4090.531	83	0	240
2026.07.27	03:58:00	4090.532	4091.262	4090.282	4090.561	79	0	240
2026.07.27	03:59:00	4090.832	4091.050	4090.286	4090.842	65	0	240
2026.07.27	04:00:00	4090.894	4092.471	4090.674	4092.033	182	0	240
2026.07.27	04:01:00	4092.017	4092.768	4091.700	4092.507	101	0	240
2026.07.27	04:02:00	4092.535	4092.771	4091.276	4091.380	116	0	240
2026.07.27	04:03:00	4091.715	4091.912	4091.144	4091.551	88	0	240
2026.07.27	04:04:00	4091.554	4092.236	4090.616	4091.103	127	0	240
2026.07.27	04:05:00	4091.205	4091.914	4091.045	4091.129	92	0	240
2026.07.27	04:06:00	4091.230	4091.775	4090.270	4090.807	141	0	240
2026.07.27	04:07:00	4090.860	4091.259	4090.301	4090.533	112	0	240
2026.07.27	04:08:00	4090.587	4091.247	4090.354	4090.954	95	0	240
2026.07.27	04:09:00	4090.974	4091.144	4089.254	4089.657	128	0	240
2026.07.27	04:10:00	4089.904	4089.904	4088.875	4088.875	87	0	240
2026.07.27	04:11:00	4089.124	4089.528	4088.682	4088.833	105	0	240
2026.07.27	04:12:00	4088.883	4090.381	4088.482	4090.131	104	0	240
2026.07.27	04:13:00	4089.888	4090.509	4089.673	4090.177	106	0	240
2026.07.27	04:14:00	4090.433	4090.595	4089.577	4089.923	105	0	240
2026.07.27	04:15:00	4089.852	4090.462	4089.723	4089.928	98	0	240
2026.07.27	04:16:00	4089.923	4090.154	4088.408	4088.408	132	0	240
2026.07.27	04:17:00	4088.664	4088.664	4087.215	4087.487	115	0	240
2026.07.27	04:18:00	4087.243	4087.846	4086.946	4087.846	91	0	240
2026.07.27	04:19:00	4087.815	4088.436	4087.502	4088.119	98	0	240
2026.07.27	04:20:00	4088.128	4088.422	4087.368	4087.731	109	0	240
2026.07.27	04:21:00	4087.734	4088.948	4087.682	4088.948	99	0	240
2026.07.27	04:22:00	4088.927	4089.842	4088.506	4089.746	97	0	240
2026.07.27	04:23:00	4089.402	4089.783	4088.664	4088.883	76	0	240
2026.07.27	04:24:00	4088.812	4089.080	4087.982	4087.982	109	0	240
2026.07.27	04:25:00	4088.247	4088.683	4088.062	4088.619	94	0	240
2026.07.27	04:26:00	4088.698	4089.195	4088.442	4088.816	93	0	240
2026.07.27	04:27:00	4088.939	4089.051	4087.068	4088.035	153	0	240
2026.07.27	04:28:00	4087.812	4088.364	4087.466	4088.296	90	0	240
2026.07.27	04:29:00	4088.241	4089.233	4088.241	4089.040	90	0	240
2026.07.27	04:30:00	4088.934	4090.228	4088.934	4089.407	129	0	240
2026.07.27	04:31:00	4089.417	4090.610	4089.367	4090.437	122	0	240
2026.07.27	04:32:00	4090.273	4091.128	4089.960	4090.505	105	0	240
2026.07.27	04:33:00	4090.512	4090.608	4090.081	4090.463	81	0	240
2026.07.27	04:34:00	4090.323	4091.027	4090.046	4090.442	92	0	240
2026.07.27	04:35:00	4090.736	4091.684	4090.127	4091.545	127	0	240
2026.07.27	04:36:00	4091.502	4092.208	4091.287	4091.896	118	0	240
2026.07.27	04:37:00	4091.919	4092.192	4091.556	4091.869	89	0	240
2026.07.27	04:38:00	4091.879	4092.140	4091.367	4091.625	77	0	240
2026.07.27	04:39:00	4091.371	4091.436	4090.660	4091.064	78	0	240
2026.07.27	04:40:00	4091.053	4091.606	4090.950	4091.209	84	0	240
2026.07.27	04:41:00	4091.096	4092.045	4090.773	4091.695	99	0	240
2026.07.27	04:42:00	4091.336	4092.234	4091.336	4091.892	131	0	240
2026.07.27	04:43:00	4092.187	4092.187	4090.954	4090.970	72	0	240
2026.07.27	04:44:00	4090.921	4091.114	4090.094	4090.347	96	0	240
2026.07.27	04:45:00	4090.639	4090.873	4090.069	4090.309	73	0	240
2026.07.27	04:46:00	4090.042	4090.866	4089.861	4090.657	90	0	240
2026.07.27	04:47:00	4090.429	4090.820	4090.111	4090.820	80	0	240
2026.07.27	04:48:00	4090.509	4091.302	4090.234	4091.147	84	0	240
2026.07.27	04:49:00	4091.135	4091.135	4089.711	4089.996	94	0	240
2026.07.27	04:50:00	4090.243	4090.506	4089.644	4089.644	78	0	240
2026.07.27	04:51:00	4089.946	4090.060	4089.234	4089.371	95	0	240
2026.07.27	04:52:00	4089.590	4089.823	4089.277	4089.649	76	0	240
2026.07.27	04:53:00	4089.751	4089.899	4089.344	4089.736	68	0	240
2026.07.27	04:54:00	4089.814	4090.557	4089.291	4090.557	88	0	240
2026.07.27	04:55:00	4090.317	4090.741	4089.935	4090.507	107	0	240
2026.07.27	04:56:00	4090.455	4090.944	4090.160	4090.530	88	0	240
2026.07.27	04:57:00	4090.268	4090.662	4089.858	4090.527	73	0	240
2026.07.27	04:58:00	4090.302	4090.651	4089.966	4089.966	76	0	240
2026.07.27	04:59:00	4090.123	4090.476	4089.443	4090.473	82	0	240
2026.07.27	05:00:00	4090.462	4090.575	4088.470	4089.565	153	0	240
2026.07.27	05:01:00	4089.450	4091.082	4089.369	4090.355	127	0	240
2026.07.27	05:02:00	4090.356	4090.582	4089.742	4089.763	96	0	240
2026.07.27	05:03:00	4089.898	4091.068	4089.737	4090.922	81	0	240
2026.07.27	05:04:00	4090.919	4092.609	4090.185	4090.493	170	0	240
2026.07.27	05:05:00	4090.713	4090.752	4089.567	4089.935	104	0	240
2026.07.27	05:06:00	4089.980	4091.652	4089.659	4091.343	91	0	240
2026.07.27	05:07:00	4091.292	4092.422	4090.947	4092.322	130	0	240
2026.07.27	05:08:00	4092.161	4094.440	4092.019	4093.271	189	0	240
2026.07.27	05:09:00	4093.247	4093.735	4092.901	4093.207	80	0	240
2026.07.27	05:10:00	4093.176	4094.198	4093.026	4093.837	116	0	240
2026.07.27	05:11:00	4093.635	4093.947	4092.731	4092.971	131	0	240
2026.07.27	05:12:00	4092.655	4093.202	4092.410	4092.840	122	0	240
2026.07.27	05:13:00	4092.829	4094.917	4092.824	4094.306	119	0	240
2026.07.27	05:14:00	4094.361	4094.760	4094.030	4094.605	103	0	240
2026.07.27	05:15:00	4094.555	4094.555	4091.889	4092.101	172	0	240
2026.07.27	05:16:00	4092.126	4092.577	4091.682	4092.513	95	0	240
2026.07.27	05:17:00	4092.590	4092.993	4092.029	4092.604	103	0	240
2026.07.27	05:18:00	4092.876	4093.097	4092.364	4092.676	106	0	240
2026.07.27	05:19:00	4092.698	4092.949	4091.623	4091.892	92	0	240
2026.07.27	05:20:00	4091.945	4091.985	4090.680	4091.184	105	0	240
2026.07.27	05:21:00	4091.439	4091.439	4090.298	4090.928	100	0	240
2026.07.27	05:22:00	4090.920	4090.920	4089.193	4089.507	138	0	240
2026.07.27	05:23:00	4089.489	4089.489	4088.584	4088.999	100	0	240
2026.07.27	05:24:00	4088.997	4089.376	4088.148	4088.226	132	0	240
2026.07.27	05:25:00	4088.047	4088.409	4086.036	4086.866	197	0	240
2026.07.27	05:26:00	4086.915	4087.140	4086.248	4086.564	134	0	240
2026.07.27	05:27:00	4086.551	4087.968	4086.159	4087.865	120	0	240
2026.07.27	05:28:00	4088.068	4088.137	4087.150	4087.792	106	0	240
2026.07.27	05:29:00	4088.077	4088.077	4086.759	4087.051	87	0	240
2026.07.27	05:30:00	4087.045	4090.392	4086.543	4087.911	443	0	240
2026.07.27	05:31:00	4088.204	4089.140	4087.740	4088.672	204	0	240
2026.07.27	05:32:00	4088.647	4089.883	4088.288	4089.024	164	0	240
2026.07.27	05:33:00	4088.791	4088.846	4087.248	4087.248	188	0	240
2026.07.27	05:34:00	4087.196	4088.100	4086.084	4087.601	219	0	240
2026.07.27	05:35:00	4087.480	4088.001	4085.649	4086.633	183	0	240
2026.07.27	05:36:00	4086.602	4088.016	4086.602	4088.016	179	0	240
2026.07.27	05:37:00	4087.966	4088.660	4087.695	4088.223	184	0	240
2026.07.27	05:38:00	4088.282	4089.660	4088.282	4088.515	179	0	240
2026.07.27	05:39:00	4088.505	4090.106	4088.029	4088.597	237	0	240
2026.07.27	05:40:00	4088.488	4088.847	4087.851	4088.281	149	0	240
2026.07.27	05:41:00	4088.643	4089.592	4087.149	4087.828	235	0	240
2026.07.27	05:42:00	4087.571	4088.054	4086.664	4087.596	168	0	240
2026.07.27	05:43:00	4087.651	4088.891	4087.296	4087.604	172	0	240
2026.07.27	05:44:00	4087.807	4088.189	4086.904	4087.986	167	0	240
2026.07.27	05:45:00	4088.038	4088.148	4084.529	4084.723	273	0	240
2026.07.27	05:46:00	4084.420	4085.800	4084.304	4085.552	203	0	240
2026.07.27	05:47:00	4085.662	4086.080	4084.623	4085.691	189	0	240
2026.07.27	05:48:00	4085.620	4086.349	4085.198	4086.349	178	0	240
2026.07.27	05:49:00	4086.401	4087.665	4085.710	4086.089	192	0	240
2026.07.27	05:50:00	4086.266	4086.817	4085.636	4086.739	159	0	240
2026.07.27	05:51:00	4086.690	4086.690	4084.930	4086.249	201	0	240
2026.07.27	05:52:00	4086.197	4087.853	4086.033	4087.712	181	0	240
2026.07.27	05:53:00	4087.465	4087.992	4086.893	4087.241	145	0	240
2026.07.27	05:54:00	4087.118	4089.155	4087.008	4088.721	179	0	240
2026.07.27	05:55:00	4088.672	4088.952	4087.368	4087.573	182	0	240
2026.07.27	05:56:00	4087.826	4089.191	4087.719	4088.919	196	0	240
2026.07.27	05:57:00	4088.866	4091.449	4088.396	4090.971	148	0	240
2026.07.27	05:58:00	4090.994	4093.521	4090.925	4092.578	233	0	240
2026.07.27	05:59:00	4092.528	4092.933	4091.672	4092.933	154	0	240
2026.07.27	06:00:00	4092.992	4093.851	4092.052	4093.663	290	0	240
2026.07.27	06:01:00	4093.671	4094.490	4091.709	4092.601	260	0	240
2026.07.27	06:02:00	4092.650	4093.290	4092.119	4092.539	161	0	240
2026.07.27	06:03:00	4092.762	4093.773	4092.518	4093.422	223	0	240
2026.07.27	06:04:00	4093.061	4093.771	4092.021	4093.456	316	0	240
2026.07.27	06:05:00	4093.505	4093.744	4091.601	4093.161	286	0	240
2026.07.27	06:06:00	4093.226	4094.604	4093.226	4094.298	232	0	240
2026.07.27	06:07:00	4094.265	4094.549	4093.441	4093.856	136	0	240
2026.07.27	06:08:00	4093.840	4094.721	4092.938	4093.378	209	0	240
2026.07.27	06:09:00	4093.424	4093.886	4092.486	4093.671	214	0	240
2026.07.27	06:10:00	4093.730	4095.745	4093.730	4095.188	231	0	240
2026.07.27	06:11:00	4095.322	4095.792	4094.576	4095.572	200	0	240
2026.07.27	06:12:00	4095.454	4096.358	4095.021	4095.839	175	0	240
2026.07.27	06:13:00	4095.790	4095.866	4093.148	4093.198	201	0	240
2026.07.27	06:14:00	4093.237	4094.710	4093.059	4094.151	171	0	240
2026.07.27	06:15:00	4094.215	4094.526	4093.467	4093.624	130	0	240
2026.07.27	06:16:00	4093.635	4094.644	4093.400	4094.088	134	0	240
2026.07.27	06:17:00	4094.221	4095.257	4093.963	4094.478	208	0	240
2026.07.27	06:18:00	4094.536	4095.204	4093.932	4094.591	144	0	240
2026.07.27	06:19:00	4094.754	4095.035	4091.819	4092.859	210	0	240
2026.07.27	06:20:00	4092.862	4093.143	4091.523	4092.380	200	0	240
2026.07.27	06:21:00	4092.274	4092.645	4091.251	4091.822	162	0	240
2026.07.27	06:22:00	4091.507	4092.735	4091.395	4091.524	195	0	240
2026.07.27	06:23:00	4091.721	4093.904	4091.279	4093.778	194	0	240
2026.07.27	06:24:00	4093.547	4094.333	4093.216	4093.936	175	0	240
2026.07.27	06:25:00	4093.942	4095.380	4093.895	4094.854	164	0	240
2026.07.27	06:26:00	4095.116	4096.278	4094.759	4095.682	120	0	240
2026.07.27	06:27:00	4095.928	4096.428	4095.473	4095.648	136	0	240
2026.07.27	06:28:00	4095.708	4096.410	4094.230	4094.699	149	0	240
2026.07.27	06:29:00	4094.417	4096.262	4094.363	4095.959	114	0	240
2026.07.27	06:30:00	4095.843	4096.430	4095.104	4095.376	222	0	240
2026.07.27	06:31:00	4095.319	4096.335	4095.319	4095.943	146	0	240
2026.07.27	06:32:00	4096.067	4096.642	4094.397	4095.025	158	0	240
2026.07.27	06:33:00	4095.058	4095.508	4094.200	4095.208	152	0	240
2026.07.27	06:34:00	4095.156	4095.875	4094.489	4095.875	128	0	240
2026.07.27	06:35:00	4095.934	4097.714	4095.179	4097.273	188	0	240
2026.07.27	06:36:00	4097.358	4097.788	4096.836	4097.587	136	0	240
2026.07.27	06:37:00	4097.587	4098.150	4097.353	4097.736	95	0	240
2026.07.27	06:38:00	4097.716	4098.542	4097.162	4097.839	150	0	240
2026.07.27	06:39:00	4097.638	4098.230	4097.178	4098.050	173	0	240
2026.07.27	06:40:00	4098.055	4098.716	4097.313	4098.173	146	0	240
2026.07.27	06:41:00	4098.173	4099.435	4096.905	4096.905	181	0	240
2026.07.27	06:42:00	4096.589	4097.480	4096.352	4097.025	128	0	240
2026.07.27	06:43:00	4096.825	4097.374	4096.323	4097.130	165	0	240
2026.07.27	06:44:00	4097.193	4099.053	4097.027	4098.440	153	0	240
2026.07.27	06:45:00	4098.383	4099.086	4097.174	4097.622	167	0	240
2026.07.27	06:46:00	4097.758	4098.065	4097.159	4098.004	105	0	240
2026.07.27	06:47:00	4097.801	4098.922	4097.580	4098.202	139	0	240
2026.07.27	06:48:00	4098.564	4098.700	4097.427	4097.863	158	0	240
2026.07.27	06:49:00	4097.807	4098.623	4097.669	4097.905	121	0	240
2026.07.27	06:50:00	4097.826	4097.826	4095.380	4095.724	166	0	240
2026.07.27	06:51:00	4095.750	4096.013	4094.881	4095.850	140	0	240
2026.07.27	06:52:00	4095.993	4096.752	4095.916	4096.419	120	0	240
2026.07.27	06:53:00	4096.410	4097.687	4096.163	4097.158	123	0	240
2026.07.27	06:54:00	4097.271	4097.498	4096.434	4096.434	107	0	240
2026.07.27	06:55:00	4096.636	4096.636	4095.430	4096.013	155	0	240
2026.07.27	06:56:00	4095.999	4096.709	4095.922	4096.206	126	0	240
2026.07.27	06:57:00	4096.206	4097.503	4096.164	4096.778	164	0	240
2026.07.27	06:58:00	4096.985	4097.267	4096.347	4096.407	113	0	240
2026.07.27	06:59:00	4096.335	4096.784	4095.863	4095.920	142	0	240
2026.07.27	07:00:00	4095.865	4099.113	4095.680	4098.555	322	0	240
2026.07.27	07:01:00	4098.608	4100.601	4098.431	4100.269	288	0	240
2026.07.27	07:02:00	4100.208	4100.499	4099.326	4099.983	201	0	240
2026.07.27	07:03:00	4100.005	4100.953	4099.043	4099.213	197	0	240
2026.07.27	07:04:00	4098.907	4099.466	4097.744	4098.935	219	0	240
2026.07.27	07:05:00	4098.956	4100.165	4098.217	4099.906	214	0	240
2026.07.27	07:06:00	4099.833	4099.833	4098.277	4098.972	147	0	240
2026.07.27	07:07:00	4098.962	4098.985	4096.791	4097.227	145	0	240
2026.07.27	07:08:00	4097.286	4097.888	4096.183	4097.826	187	0	240
2026.07.27	07:09:00	4097.936	4099.022	4097.699	4098.118	158	0	240
2026.07.27	07:10:00	4098.001	4098.782	4096.874	4098.090	239	0	240
2026.07.27	07:11:00	4097.910	4098.965	4097.317	4098.326	236	0	240
2026.07.27	07:12:00	4098.494	4100.023	4098.168	4099.697	162	0	240
2026.07.27	07:13:00	4099.727	4101.870	4099.472	4100.976	200	0	240
2026.07.27	07:14:00	4100.962	4102.170	4100.334	4101.913	172	0	240
2026.07.27	07:15:00	4102.138	4102.138	4099.810	4100.482	221	0	240
2026.07.27	07:16:00	4100.430	4102.887	4100.156	4102.421	173	0	240
2026.07.27	07:17:00	4102.531	4102.971	4101.369	4101.744	170	0	240
2026.07.27	07:18:00	4101.800	4103.883	4101.596	4102.906	178	0	240
2026.07.27	07:19:00	4102.898	4103.958	4102.330	4103.759	133	0	240
2026.07.27	07:20:00	4103.817	4104.163	4102.792	4103.682	160	0	240
2026.07.27	07:21:00	4103.651	4105.381	4103.433	4105.001	182	0	240
2026.07.27	07:22:00	4104.646	4104.825	4103.882	4104.372	152	0	240
2026.07.27	07:23:00	4104.390	4105.640	4103.750	4103.826	153	0	240
2026.07.27	07:24:00	4103.918	4105.099	4103.809	4104.638	140	0	240
2026.07.27	07:25:00	4104.588	4106.041	4103.917	4104.198	213	0	240
2026.07.27	07:26:00	4104.166	4105.121	4103.794	4103.993	172	0	240
2026.07.27	07:27:00	4104.045	4104.513	4102.817	4103.534	225	0	240
2026.07.27	07:28:00	4103.421	4104.159	4102.842	4103.312	151	0	240
2026.07.27	07:29:00	4103.274	4103.998	4103.006	4103.213	103	0	240
2026.07.27	07:30:00	4103.205	4103.492	4101.344	4102.255	189	0	240
2026.07.27	07:31:00	4102.312	4103.088	4102.100	4102.883	165	0	240
2026.07.27	07:32:00	4102.832	4103.174	4101.496	4101.731	139	0	240
2026.07.27	07:33:00	4101.663	4102.589	4101.554	4101.824	138	0	240
2026.07.27	07:34:00	4101.873	4103.089	4101.509	4102.539	139	0	240
2026.07.27	07:35:00	4102.654	4103.759	4102.216	4102.544	167	0	240
2026.07.27	07:36:00	4102.519	4102.648	4101.144	4101.209	126	0	240
2026.07.27	07:37:00	4101.196	4101.706	4100.859	4101.026	111	0	240
2026.07.27	07:38:00	4100.939	4101.096	4098.853	4099.123	171	0	240
2026.07.27	07:39:00	4099.137	4100.017	4098.700	4099.261	162	0	240
2026.07.27	07:40:00	4099.296	4099.413	4098.572	4098.854	121	0	240
2026.07.27	07:41:00	4098.835	4099.067	4097.925	4098.444	117	0	240
2026.07.27	07:42:00	4098.403	4098.550	4095.793	4096.277	147	0	240
2026.07.27	07:43:00	4096.333	4097.082	4095.887	4096.782	152	0	240
2026.07.27	07:44:00	4096.651	4097.765	4096.543	4097.192	201	0	240
2026.07.27	07:45:00	4097.362	4099.087	4097.318	4097.991	148	0	240
2026.07.27	07:46:00	4098.048	4099.050	4096.611	4098.494	202	0	240
2026.07.27	07:47:00	4098.318	4098.739	4097.055	4097.481	172	0	240
2026.07.27	07:48:00	4097.487	4097.607	4096.818	4097.255	130	0	240
2026.07.27	07:49:00	4097.211	4098.028	4096.995	4097.610	134	0	240
2026.07.27	07:50:00	4097.663	4097.977	4095.268	4095.490	131	0	240
2026.07.27	07:51:00	4095.441	4096.263	4095.139	4095.274	145	0	240
2026.07.27	07:52:00	4095.326	4095.854	4094.806	4095.415	133	0	240
2026.07.27	07:53:00	4095.432	4096.446	4095.262	4095.658	155	0	240
2026.07.27	07:54:00	4095.714	4095.770	4093.149	4094.290	229	0	240
2026.07.27	07:55:00	4094.087	4094.939	4093.613	4093.621	212	0	240
2026.07.27	07:56:00	4093.603	4094.391	4093.211	4093.839	145	0	240
2026.07.27	07:57:00	4093.890	4094.392	4092.491	4093.131	145	0	240
2026.07.27	07:58:00	4093.067	4093.067	4090.273	4090.851	189	0	240
2026.07.27	07:59:00	4090.792	4091.411	4088.590	4088.908	173	0	240
2026.07.27	08:00:00	4088.963	4093.017	4088.690	4091.849	174	0	240
2026.07.27	08:01:00	4091.799	4092.364	4089.830	4089.847	127	0	240
2026.07.27	08:02:00	4089.899	4090.629	4089.042	4090.323	151	0	240
2026.07.27	08:03:00	4090.220	4090.241	4087.946	4088.825	288	0	240
2026.07.27	08:04:00	4088.882	4090.122	4088.395	4088.536	275	0	240
2026.07.27	08:05:00	4088.483	4090.034	4086.899	4089.180	294	0	240
2026.07.27	08:06:00	4089.112	4090.287	4088.310	4090.270	194	0	240
2026.07.27	08:07:00	4090.213	4091.697	4090.085	4091.697	262	0	240
2026.07.27	08:08:00	4091.634	4092.584	4090.884	4090.986	145	0	240
2026.07.27	08:09:00	4091.027	4091.168	4090.173	4090.173	142	0	240
2026.07.27	08:10:00	4090.550	4091.384	4089.877	4090.824	172	0	240
2026.07.27	08:11:00	4090.805	4091.234	4090.178	4090.947	190	0	240
2026.07.27	08:12:00	4091.001	4092.175	4090.580	4091.573	165	0	240
2026.07.27	08:13:00	4091.517	4091.979	4090.916	4091.754	213	0	240
2026.07.27	08:14:00	4091.702	4091.885	4090.897	4091.169	164	0	240
2026.07.27	08:15:00	4091.121	4091.394	4090.407	4090.684	128	0	240
2026.07.27	08:16:00	4090.723	4091.974	4090.285	4090.950	192	0	240
2026.07.27	08:17:00	4091.002	4091.465	4090.653	4090.936	148	0	240
2026.07.27	08:18:00	4090.986	4091.068	4089.434	4090.567	183	0	240
2026.07.27	08:19:00	4090.628	4091.714	4090.484	4091.502	139	0	240
2026.07.27	08:20:00	4091.133	4091.474	4089.501	4089.691	148	0	240
2026.07.27	08:21:00	4089.743	4090.859	4089.319	4090.703	196	0	240
2026.07.27	08:22:00	4090.641	4090.818	4088.792	4089.248	165	0	240
2026.07.27	08:23:00	4089.293	4091.317	4089.050	4091.251	164	0	240
2026.07.27	08:24:00	4091.449	4091.527	4090.534	4091.095	137	0	240
2026.07.27	08:25:00	4091.154	4092.626	4090.921	4091.868	110	0	240
2026.07.27	08:26:00	4092.169	4092.337	4091.139	4091.780	144	0	240
2026.07.27	08:27:00	4092.026	4092.399	4090.986	4091.463	146	0	240
2026.07.27	08:28:00	4091.375	4091.943	4091.141	4091.706	150	0	240
2026.07.27	08:29:00	4091.591	4092.373	4090.643	4090.708	220	0	240
2026.07.27	08:30:00	4090.876	4091.301	4089.824	4090.369	145	0	240
2026.07.27	08:31:00	4090.292	4090.970	4089.848	4090.062	201	0	240
2026.07.27	08:32:00	4090.061	4090.480	4089.216	4089.423	176	0	240
2026.07.27	08:33:00	4089.350	4090.145	4089.197	4089.903	135	0	240
2026.07.27	08:34:00	4089.691	4090.092	4087.390	4087.390	167	0	240
2026.07.27	08:35:00	4087.538	4088.702	4087.214	4088.215	184	0	240
2026.07.27	08:36:00	4088.266	4090.023	4088.001	4089.232	156	0	240
2026.07.27	08:37:00	4089.474	4090.025	4088.639	4089.952	149	0	240
2026.07.27	08:38:00	4089.981	4090.197	4089.524	4090.098	104	0	240
2026.07.27	08:39:00	4090.082	4090.861	4089.647	4090.205	116	0	240
2026.07.27	08:40:00	4090.147	4090.571	4089.561	4089.910	144	0	240
2026.07.27	08:41:00	4090.126	4091.994	4089.840	4091.994	161	0	240
2026.07.27	08:42:00	4091.941	4092.972	4091.280	4091.395	212	0	240
2026.07.27	08:43:00	4091.674	4091.674	4090.797	4091.368	173	0	240
2026.07.27	08:44:00	4091.317	4091.804	4090.918	4091.508	155	0	240
2026.07.27	08:45:00	4091.253	4091.795	4090.739	4091.795	137	0	240
2026.07.27	08:46:00	4091.555	4092.958	4091.406	4092.801	187	0	240
2026.07.27	08:47:00	4092.751	4093.293	4092.046	4092.828	133	0	240
2026.07.27	08:48:00	4092.846	4093.549	4092.581	4093.081	89	0	240
2026.07.27	08:49:00	4092.738	4093.277	4092.738	4092.937	79	0	240
2026.07.27	08:50:00	4093.045	4093.339	4092.487	4092.777	121	0	240
2026.07.27	08:51:00	4092.725	4092.931	4092.028	4092.358	118	0	240
2026.07.27	08:52:00	4092.361	4093.091	4091.268	4093.001	113	0	240
2026.07.27	08:53:00	4093.050	4093.959	4092.983	4093.511	92	0	240
2026.07.27	08:54:00	4093.422	4095.059	4093.303	4094.691	132	0	240
2026.07.27	08:55:00	4094.636	4095.498	4093.851	4095.139	115	0	240
2026.07.27	08:56:00	4095.136	4095.537	4094.646	4094.863	88	0	240
2026.07.27	08:57:00	4094.922	4096.812	4094.735	4096.513	130	0	240
2026.07.27	08:58:00	4096.713	4096.713	4095.820	4096.176	105	0	240
2026.07.27	08:59:00	4096.125	4096.280	4095.266	4095.308	98	0	240
2026.07.27	09:00:00	4095.294	4095.294	4094.084	4094.710	141	0	240
2026.07.27	09:01:00	4094.419	4095.463	4094.419	4094.479	110	0	240
2026.07.27	09:02:00	4094.529	4094.948	4094.161	4094.575	120	0	240
2026.07.27	09:03:00	4094.464	4095.305	4094.350	4094.549	113	0	240
2026.07.27	09:04:00	4094.552	4096.272	4094.384	4095.950	108	0	240
2026.07.27	09:05:00	4096.004	4096.587	4095.488	4096.346	108	0	240
2026.07.27	09:06:00	4096.004	4098.534	4095.449	4098.078	153	0	240
2026.07.27	09:07:00	4098.137	4098.252	4096.384	4096.448	168	0	240
2026.07.27	09:08:00	4096.693	4096.693	4095.127	4095.627	157	0	240
2026.07.27	09:09:00	4095.679	4096.510	4094.453	4094.453	119	0	240
2026.07.27	09:10:00	4094.502	4095.129	4093.747	4094.381	155	0	240
2026.07.27	09:11:00	4094.327	4095.460	4094.327	4094.952	113	0	240
2026.07.27	09:12:00	4095.164	4095.424	4094.837	4095.083	118	0	240
2026.07.27	09:13:00	4095.076	4095.505	4094.843	4094.894	88	0	240
2026.07.27	09:14:00	4094.904	4095.331	4092.871	4093.835	132	0	240
2026.07.27	09:15:00	4094.022	4094.358	4093.277	4094.190	124	0	240
2026.07.27	09:16:00	4094.470	4094.733	4093.509	4093.509	113	0	240
2026.07.27	09:17:00	4093.559	4094.433	4093.444	4094.064	107	0	240
2026.07.27	09:18:00	4093.811	4094.057	4092.959	4093.191	94	0	240
2026.07.27	09:19:00	4093.169	4093.606	4092.735	4092.962	104	0	240
2026.07.27	09:20:00	4092.915	4093.865	4092.672	4093.135	126	0	240
2026.07.27	09:21:00	4093.377	4094.887	4093.001	4094.480	109	0	240
2026.07.27	09:22:00	4094.530	4095.006	4093.834	4094.435	109	0	240
2026.07.27	09:23:00	4094.071	4094.209	4092.947	4093.269	126	0	240
2026.07.27	09:24:00	4093.436	4093.912	4092.170	4093.567	170	0	240
